X,Y,Name,icon_url
122.806618771106,9.36159714537786,MORMON CHURCH,./0.png
122.808511082694,9.36085695075218,CAYANG HOUSE,./0.png
122.808397432965,9.36048179541201,JOSE HOUSE,./0.png
122.808153700668,9.36043085411216,ANTOY HOUSE,./0.png
122.808347711549,9.35968774492768,PEPE'S PLACE,./0.png
122.807835045784,9.35981200072927,JULSAM BAKESH & RESTAURAN,./0.png
122.808172246544,9.36136735368016,B C C,./0.png
122.808406417046,9.36239363365886,BESC OVAL,./0.png
122.807475228176,9.36290321713453,BECS LIBRARY HUB,./0.png
122.806452447178,9.36214948375459,TINAGO GYMNASIUM,./0.png
122.805725391995,9.36356577530351,CERES TERMINAL,./0.png
122.805185633293,9.36369300106638,AMPAROS COMPLEX,./0.png
122.804828380757,9.36393589326872,PUBLIK MARKET,./0.png
122.80442933913,9.36356506275267,SOCIAL HALL,./0.png
122.803468074254,9.36402679818123,PETRON,./0.png
122.803095746766,9.36431650469973,MOTOLIANCE APPLIANCE CENTER,./0.png
122.802673538285,9.36411602068735,BLESS PENSION HOUSE,./0.png
122.802366382571,9.36446155352947,PRINCE TOWN BAYAWAN,./0.png
122.802101679534,9.36423923878379,CARBALLO PENSION HOUSE,./0.png
122.804698533038,9.36472884876524,CHUA,./0.png
122.805950507355,9.36462990977894,PETRON TEVES,./0.png
122.806174191561,9.36465892383839,METRO BANK,./0.png
122.806079750524,9.36492188618442,SHELL GASOLINE STATION,./0.png
122.806676661752,9.3648454997956,RCBC BANK,./0.png
122.807638900031,9.36443456570421,GREAT WALL BLDG,./0.png
122.808408473473,9.36413311406377,DU EK SAM BLDG,./0.png
122.811205001319,9.36311212276088,DAYMEIL CARWASH,./0.png
122.811581080119,9.36286955721857,RUSCO,./0.png
122.811805818879,9.36280193051642,HARDWORKX BUILDING,./0.png
122.811996476673,9.36268646485345,YEE BUILDING,./0.png
122.812319566269,9.36253719617585,TRANSCYCLE/ SKYGO / SASI BUILDING,./0.png
122.811166641651,9.36127730437141,GV SUBD. PLAYGROUND,./0.png
122.81187665351,9.3616582552042,ENG. ERNEST TIJING HOUSE,./0.png
122.811912504813,9.3621444518413,CFI BUILDING,./0.png
122.813457608466,9.36162322481646,D.A.,./0.png
122.813790928263,9.36109737168659,DIVISION OFFICE,./0.png
122.814521374085,9.36078293447758,BNHS GROUND,./0.png
122.813478521058,9.3600292106027,BNHS FISHPOND,./0.png
122.81278807096,9.36058675564451,MOTORPOLE,./0.png
122.814936164293,9.35794578583368,GK,./0.png
122.813724720427,9.35733145195893,GK HEAL CENTER,./0.png
122.819715535393,9.35837167713598,BAYAWAN CITY MEMORIAL,./0.png
122.816558355285,9.35575882792934,NIMFA J&K HOUSE,./0.png
122.818272416786,9.35433305654385,RUFA'S HOUSE,./0.png
122.80471410772,9.36765219017667,ROMAN CATHOLIC CHURCH,./0.png
122.803539083194,9.36798952275386,STA BAYABAS OFFICE,./0.png
122.803601470899,9.36755752815077,LIGA BUILDING,./0.png
122.803950300009,9.36821017353754,B D H,./0.png
122.804104882869,9.36696119500759,SAINT AGUSTINE ACADEMY,./0.png
122.805569719236,9.36697081855033,PUREGOLD MALL (PREVIOUSLY CITY HALL),./0.png
122.805734338745,9.36628759722987,WINS GARDEN,./0.png
122.805886649753,9.36645226325712,C AND L,./0.png
122.804920566644,9.36623865719937,C I T Y  P L A Z A,./0.png
122.803033971985,9.36683922995549,TYNE'S LUTONG BAHAY,./0.png
122.803520571901,9.36681016564505,AVINS Diner,./0.png
122.803464697309,9.36664956743715,BAYAD CENTER,./0.png
122.802576274954,9.36289578227785,HANDURAWAN CAFE,./0.png
122.802802790069,9.36314297174702,SN PENSION INN,./0.png
122.802109531158,9.36384259846498,ALBERTO FOOD HUB,./0.png
122.803332901697,9.36419557332916,GENERIKA DRUG STORE,./0.png
122.802827033734,9.36426575116404,BAYAWAN CLINIC DRUG STORE,./0.png
122.804482656235,9.36438653962271,AGZDAN CELLULAR SHOP & CELLPHONE,./0.png
122.804725016225,9.36431255417577,ELECTRO PARTS ELECTRONIC STORE,./0.png
122.807478887545,9.36613958477043,IGLESIA NI CRISTO,./0.png
122.806955895972,9.36551340627841,JESUS ETERNAL  LIFE CHURCH,./0.png
122.803156765924,9.36283479668954,DIG'S CAFE,./0.png
122.804066117866,9.36288837324652,CASA ROSARIO DE BAYAWAN,./0.png
122.80362958716,9.36254315799425,ESCOUTURE LIFE STYLE BOUTIQUE,./0.png
122.803334747787,9.36255123003422,GSA CABLE SATELITE,./0.png
122.800108724561,9.36154470160575,CHIDREN'S  PLAYGROUND,./0.png
122.799992615553,9.36197810012813,SUBA BARANGAY HALL,./0.png
122.799544775141,9.36168347080734,SUBA BOULEVARD TENNIS COURT,./0.png
122.798686168198,9.36151461529681,HAYAHAY SQUARE,./0.png
122.798303086891,9.36116301859346,TALOPAPA RESTO BAR,./0.png
122.802198494081,9.36130796048091,BOYCO BRGY. HALL,./0.png
122.801979335859,9.36108822623335,BOYCO GYMNASIUM,./0.png
122.796941937114,9.36328149629033,SUSAN AMERKANO,./0.png
122.802092589749,9.36610093131674,UNITED CHURCH OF CHRIST,./0.png
122.802113360151,9.36521700507343,BAYAWAN FELLOWSHIP BAPTIST CHURCH,./0.png
122.806761843321,9.36986985198255,BAYAWAN COLLEGE,./0.png
122.806393135958,9.37015148595553,BALAY NI DEMIT,./0.png
122.810751253179,9.37356514571876,BAYAWAN COCK FIGHTNG CENTER,./0.png
122.817054731953,9.3713082844367,CAKE NI INDAY,./0.png
